alkB,alkB,739.5,410.0,1342.5,777.5,269.0,594.0,123.0
allA,allA,148.0,54.5,143.0,134.0,13.0,52.5,30.5
allB,allB,243.0,132.0,255.0,178.0,72.5,62.5,61.0
allC,allC,347.0,173.5,1148.5,124.5,191.5,266.0,107.5
allD,allD,43.5,9.0,46.5,10.0,56.5,37.5,13.5
allR,allR,54.5,3.5,90.5,22.5,18.0,24.0,8.0
alpA,alpA,673.75,427.5,836.25,283.0,297.25,112.0,57.75
alr,alr,277.5,152.0,789.5,164.0,214.0,107.0,83.5
alsA,alsA,226.5,412.5,384.5,155.5,114.5,251.0,30.5
alsB,alsB,134.0,237.0,367.5,50.0,169.5,201.5,47.0
alsC,alsC,77.5,35.5,251.0,71.0,59.0,150.5,12.0
alsE,alsE,132.5,128.5,226.0,48.5,69.5,39.5,8.0
alsK,alsK,82.0,28.5,75.0,1.0,1.5,34.5,7.5
alx,alx,76.0,40.5,151.0,67.0,49.0,40.5,15.0
amiA,amiA,181.0,109.0,195.5,67.0,28.5,100.0,52.5
amiB,amiB,41.5,68.5,269.5,48.0,38.5,93.0,2.0
amiC,amiC,157.5,225.0,150.5,109.5,68.0,83.5,8.0
amn,amn,64.5,15.0,410.0,90.5,21.5,39.5,47.0
ampC,ampC,50.0,32.5,150.0,52.0,315.0,115.5,1.0
ampD,ampD,397.0,350.0,1211.0,234.0,182.0,308.5,42.5
ampE,ampE,152.0,120.0,295.0,102.0,46.0,109.0,10.0
ampG,ampG,193.5,170.5,283.0,129.0,91.5,155.5,47.5
ampH,ampH,81.5,143.5,41.5,96.0,45.0,50.5,13.5
amtB,amtB,1925.5,106.5,181.0,42.0,64.0,80.0,36.5
amyA,amyA,45.5,82.0,276.5,-3.0,29.5,84.5,44.5
ansA,ansA,125.0,51.5,461.5,76.5,81.0,32.5,56.0
ansB,ansB,73.0,39.5,305.5,19.0,21.5,22.0,8.5
ansP,ansP,77.5,111.0,441.0,86.0,162.5,64.0,25.0
apaG,apaG,196.0,184.0,433.0,95.0,73.0,99.5,37.5
apaH,apaH,219.5,214.0,258.0,-14.5,73.0,180.0,49.0
aphA,aphA,416.0,303.5,781.0,190.0,260.5,207.5,162.0
appA,appA,24.5,24.5,48.0,13.0,17.5,7.0,0.5
appB,appB,65.0,53.0,65.5,62.0,58.0,38.5,26.5
appC,appC,60.0,94.5,284.5,-4.5,20.5,49.0,34.0
appY,appY,58.5,103.0,258.0,88.0,70.0,72.5,40.0
apt,apt,463.0,145.5,733.5,219.5,506.0,229.0,106.0
aqpZ,aqpZ,94.5,129.5,367.5,100.0,113.0,71.5,55.5
araA,araA,284.5,302.0,1043.0,447.5,212.0,233.0,201.0
araB,araB,1198.5,301.5,1371.5,1154.0,410.5,519.0,294.5
araC,araC,142.5,221.0,560.0,184.0,87.5,130.0,84.5
araD,araD,550.0,179.5,746.5,109.5,183.5,325.5,122.0
araE,araE,15.0,-15.0,95.5,8.5,29.0,29.0,15.5
araF,araF,67.0,32.0,190.5,25.5,32.5,35.5,574.0
araG,araG,29.0,98.5,114.5,38.0,20.0,11.5,1.5
araH,araH,38.5,9.5,65.5,22.0,17.5,20.5,22.5
araJ,araJ,478.5,326.0,804.0,236.5,295.5,332.0,160.0
arcA,arcA,395.0,172.5,400.5,78.0,61.0,57.5,13.0
arcB,arcB,39.5,38.5,199.0,20.5,33.0,10.5,20.0
argA,argA,41.5,62.0,96.5,24.5,41.5,66.0,32.0
argB,argB,113.5,63.5,325.5,70.5,62.5,99.0,97.5
argC,argC,180.5,430.5,455.0,78.5,96.0,144.5,148.5
argD,argD,287.0,392.0,1266.0,724.5,164.5,378.5,159.0
argE,argE,88.5,102.5,119.5,47.0,20.5,68.5,-1.0
argF,argF,297.75,159.0,557.5,275.75,173.25,148.25,40.5
argG,argG,106.5,783.5,622.5,28.0,86.5,141.0,128.5
argH,argH,392.0,332.5,953.0,224.5,160.5,347.5,159.0
argI,argI,38.0,65.0,144.0,51.0,48.5,42.5,22.0
argK,argK,26.0,68.5,18.5,27.0,8.5,24.5,26.0
argO,argO,106.0,55.5,161.5,35.5,34.0,9.5,19.0
argP,argP,89.5,56.0,202.0,51.5,64.0,56.0,16.5
argR,argR,250.5,162.0,678.0,160.5,120.5,188.0,109.5
argS,argS,92.0,143.0,206.0,52.0,109.0,58.5,21.0
argT,argT,295.5,155.0,256.5,111.5,59.0,113.0,40.0
arnT,arnT,243.5,255.5,388.0,137.0,154.0,277.0,105.0
aroA,aroA,134.0,79.0,595.5,120.5,85.0,155.5,156.0
aroB,aroB,12.0,29.0,19.0,1.5,20.0,53.5,-27.0
aroC,aroC,66.5,115.0,213.5,113.5,21.5,74.5,30.0
aroD,aroD,36.0,8.5,99.0,33.5,-18.0,64.5,42.0
aroE,aroE,113.5,60.0,353.5,99.0,42.0,147.5,38.0
aroF,aroF,158.5,38.5,338.5,71.5,110.0,138.0,37.5
aroG,aroG,269.5,199.0,415.0,230.0,88.5,169.0,108.5
aroH,aroH,253.5,66.5,405.0,95.0,137.5,478.0,64.0
aroL,aroL,974.0,384.0,2503.5,234.0,631.5,874.5,146.5
aroM,aroM,321.0,173.0,967.0,235.5,128.5,143.5,85.0
aroP,aroP,168.0,50.5,248.5,78.0,81.0,74.5,45.0
arpA,arpA,43.0,95.0,170.5,15.5,48.0,48.0,31.0
arpB,arpB,43.0,12.75,46.75,15.5,11.75,16.0,1.75
arsB,arsB,35.5,38.5,115.5,39.5,16.5,13.25,16.5
arsC,arsC,75.0,86.0,520.5,18.5,57.5,117.5,32.5
arsR,arsR,61.5,31.5,163.5,63.5,49.5,62.0,-4.5
artI,artI,160.0,44.0,339.0,102.5,72.5,112.0,23.5
artJ,artJ,24.5,32.0,118.5,52.5,29.5,37.5,19.0
artM,artM,223.0,97.0,310.0,83.5,62.0,65.0,23.5
artP,artP,153.5,153.5,415.0,105.5,41.5,145.0,32.0
artQ,artQ,83.5,79.0,158.0,21.0,39.5,47.0,28.5
ascB,ascB,76.5,85.0,314.0,67.5,82.5,121.0,40.5
ascF,ascF,0.0,39.0,66.5,2.5,29.0,14.0,-9.5
ascG,ascG,64.0,34.5,173.0,42.5,-13.0,60.5,9.0
asd,asd,531.5,336.5,2840.5,289.5,193.5,278.5,131.5
aslA,aslA,114.0,64.5,199.5,84.0,71.5,83.0,25.5
aslB,aslB,0.0,14.5,-23.5,-2.0,-17.5,-36.0,-23.5
asmA,asmA,50.0,21.5,62.0,-3.5,20.0,57.0,27.0
asnA,asnA,398.5,50.0,1565.5,79.5,155.0,205.0,94.5
asnB,asnB,100.5,7.5,148.0,47.0,32.5,39.5,24.5
asnC,asnC,32.5,73.0,105.0,28.5,30.0,29.0,-21.5
asnS,asnS,38.0,143.0,99.0,3.5,34.0,30.0,13.0
aspA,aspA,616.25,654.5,1061.0,275.75,2989.75,383.25,184.5
aspC,aspC,96.5,89.0,140.5,73.0,66.0,68.0,42.5
